EN300-50872_i001_EN300-81521_i001_10_5_10	gold_soln_aminophenols_m55_10.mol2	gold_soln_Sulfonylchlorides_m276_5.mol2
EN300-50872_i001_EN300-23873_i001_7_13_10	gold_soln_aminophenols_m55_7.mol2	gold_soln_Sulfonylchlorides_m283_13.mol2
EN300-50872_i001_EN300-125264_i004_7_3_10	gold_soln_aminophenols_m55_7.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-97589_i001_EN300-93482_i002_6_11_10	gold_soln_aminophenols_m63_6.mol2	gold_soln_Sulfonylchlorides_m138_11.mol2
EN300-97589_i001_EN300-93482_i002_6_7_10	gold_soln_aminophenols_m63_6.mol2	gold_soln_Sulfonylchlorides_m138_7.mol2
EN300-97589_i001_EN300-23873_i001_6_13_10	gold_soln_aminophenols_m63_6.mol2	gold_soln_Sulfonylchlorides_m283_13.mol2
EN300-97589_i001_EN300-125264_i004_6_3_10	gold_soln_aminophenols_m63_6.mol2	gold_soln_Sulfonylchlorides_m73_3.mol2
EN300-97589_i001_EN300-125264_i004_6_8_10	gold_soln_aminophenols_m63_6.mol2	gold_soln_Sulfonylchlorides_m73_8.mol2
EN300-97589_i001_EN300-81521_i001_7_5_10	gold_soln_aminophenols_m63_7.mol2	gold_soln_Sulfonylchlorides_m276_5.mol2
EN300-6732001_i001_EN300-330399_i001_17_16_10	gold_soln_aminophenols_m94_17.mol2	gold_soln_Sulfonylchlorides_m903_16.mol2
