EN300-312564_i001_EN300-4287209_i001_5_3_1	gold_soln_amine_3_m696_5.mol2	gold_soln_acide_1_m195_3.mol2
EN300-312564_i001_EN300-222254_i002_5_4_1	gold_soln_amine_3_m696_5.mol2	gold_soln_acide_2_m3756_4.mol2
EN300-312564_i001_EN300-306118_i001_5_10_1	gold_soln_amine_3_m696_5.mol2	gold_soln_acide_2_m6465_10.mol2
EN300-312564_i001_EN300-306118_i001_5_13_1	gold_soln_amine_3_m696_5.mol2	gold_soln_acide_2_m6465_13.mol2
EN300-312564_i001_EN300-306118_i001_5_17_1	gold_soln_amine_3_m696_5.mol2	gold_soln_acide_2_m6465_17.mol2
EN300-312564_i001_EN300-306118_i001_5_2_1	gold_soln_amine_3_m696_5.mol2	gold_soln_acide_2_m6465_2.mol2
EN300-312564_i001_EN300-306118_i001_5_4_1	gold_soln_amine_3_m696_5.mol2	gold_soln_acide_2_m6465_4.mol2
EN300-312564_i001_EN300-306118_i001_5_6_1	gold_soln_amine_3_m696_5.mol2	gold_soln_acide_2_m6465_6.mol2
EN300-312564_i001_EN300-223795_i001_5_13_1	gold_soln_amine_3_m696_5.mol2	gold_soln_acide_2_m6724_13.mol2
EN300-312564_i001_EN300-344045_i001_5_2_1	gold_soln_amine_3_m696_5.mol2	gold_soln_acide_2_m6937_2.mol2
EN300-312564_i001_EN300-701715_i002_6_4_1	gold_soln_amine_3_m696_6.mol2	gold_soln_acide_3_m292_4.mol2
EN300-312564_i001_EN300-97777_i001_7_19_1	gold_soln_amine_3_m696_7.mol2	gold_soln_acide_1_m382_19.mol2
EN300-312564_i001_EN300-34862_i002_7_1_1	gold_soln_amine_3_m696_7.mol2	gold_soln_acide_2_m6525_1.mol2
EN300-312564_i001_EN300-34862_i002_7_14_1	gold_soln_amine_3_m696_7.mol2	gold_soln_acide_2_m6525_14.mol2
EN300-312564_i001_EN300-34862_i002_7_3_1	gold_soln_amine_3_m696_7.mol2	gold_soln_acide_2_m6525_3.mol2
EN300-312564_i001_EN300-701715_i002_7_19_1	gold_soln_amine_3_m696_7.mol2	gold_soln_acide_3_m292_19.mol2
EN300-312564_i001_EN300-701715_i002_7_3_1	gold_soln_amine_3_m696_7.mol2	gold_soln_acide_3_m292_3.mol2
EN300-312564_i001_EN300-222254_i002_8_4_1	gold_soln_amine_3_m696_8.mol2	gold_soln_acide_2_m3756_4.mol2
EN300-312564_i001_EN300-306118_i001_8_10_1	gold_soln_amine_3_m696_8.mol2	gold_soln_acide_2_m6465_10.mol2
EN300-312564_i001_EN300-344045_i001_8_3_1	gold_soln_amine_3_m696_8.mol2	gold_soln_acide_2_m6937_3.mol2
EN300-843819_i001_EN300-34862_i002_1_10_1	gold_soln_amine_3_m757_1.mol2	gold_soln_acide_2_m6525_10.mol2
EN300-843819_i001_EN300-34862_i002_13_10_1	gold_soln_amine_3_m757_13.mol2	gold_soln_acide_2_m6525_10.mol2
EN300-843819_i001_EN300-34862_i002_3_10_1	gold_soln_amine_3_m757_3.mol2	gold_soln_acide_2_m6525_10.mol2
EN300-843819_i001_EN300-34862_i002_5_10_1	gold_soln_amine_3_m757_5.mol2	gold_soln_acide_2_m6525_10.mol2
EN300-843819_i001_EN300-107901_i001_5_4_1	gold_soln_amine_3_m757_5.mol2	gold_soln_acide_2_m6590_4.mol2
EN300-843819_i001_EN300-34862_i002_6_10_1	gold_soln_amine_3_m757_6.mol2	gold_soln_acide_2_m6525_10.mol2
EN300-843819_i001_EN300-34862_i002_8_10_1	gold_soln_amine_3_m757_8.mol2	gold_soln_acide_2_m6525_10.mol2
EN300-703997_i001_EN300-194291_i002_1_16_1	gold_soln_amine_3_m817_1.mol2	gold_soln_acide_2_m6787_16.mol2
EN300-703997_i001_EN300-4287209_i001_11_3_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_1_m195_3.mol2
EN300-703997_i001_EN300-19857_i001_11_20_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_1_m2793_20.mol2
EN300-703997_i001_EN300-222254_i002_11_4_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_2_m3756_4.mol2
EN300-703997_i001_EN300-222254_i002_11_7_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_2_m3756_7.mol2
EN300-703997_i001_EN300-222254_i002_11_9_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_2_m3756_9.mol2
EN300-703997_i001_EN300-306118_i001_11_10_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_2_m6465_10.mol2
EN300-703997_i001_EN300-306118_i001_11_13_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_2_m6465_13.mol2
EN300-703997_i001_EN300-306118_i001_11_2_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_2_m6465_2.mol2
EN300-703997_i001_EN300-306118_i001_11_4_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_2_m6465_4.mol2
EN300-703997_i001_EN300-306118_i001_11_6_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_2_m6465_6.mol2
EN300-703997_i001_EN300-306118_i001_11_7_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_2_m6465_7.mol2
EN300-703997_i001_EN300-344045_i001_11_2_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_2_m6937_2.mol2
EN300-703997_i001_EN300-344045_i001_11_3_1	gold_soln_amine_3_m817_11.mol2	gold_soln_acide_2_m6937_3.mol2
EN300-703997_i001_EN300-1198129_i001_13_11_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_1_m127_11.mol2
EN300-703997_i001_EN300-4287209_i001_13_3_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_1_m195_3.mol2
EN300-703997_i001_EN300-19857_i001_13_20_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_1_m2793_20.mol2
EN300-703997_i001_EN300-222254_i002_13_7_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_2_m3756_7.mol2
EN300-703997_i001_EN300-306118_i001_13_10_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_2_m6465_10.mol2
EN300-703997_i001_EN300-306118_i001_13_13_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_2_m6465_13.mol2
EN300-703997_i001_EN300-306118_i001_13_17_1	gold_soln_amine_3_m817_13.mol2	gold_soln_acide_2_m6465_17.mol2
