EN300-7549830_i001_EN300-18990_i001_12_11_27	gold_soln_aminophenols_m145_12.mol2	gold_soln_benzaldehydes_m30_11.mol2
EN300-7549830_i001_EN300-18990_i001_12_2_27	gold_soln_aminophenols_m145_12.mol2	gold_soln_benzaldehydes_m30_2.mol2
EN300-7549830_i001_EN300-18990_i001_12_3_27	gold_soln_aminophenols_m145_12.mol2	gold_soln_benzaldehydes_m30_3.mol2
EN300-7549830_i001_EN300-18990_i001_13_12_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m30_12.mol2
EN300-7549830_i001_EN300-18990_i001_13_15_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m30_15.mol2
EN300-7549830_i001_EN300-18990_i001_13_16_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m30_16.mol2
EN300-7549830_i001_EN300-18990_i001_13_4_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m30_4.mol2
EN300-7549830_i001_EN300-18990_i001_13_7_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m30_7.mol2
EN300-7549830_i001_EN300-76468_i001_13_20_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m415_20.mol2
EN300-7549830_i001_EN300-114233_i001_13_5_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m523_5.mol2
EN300-7549830_i001_EN300-21300_i001_13_10_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m640_10.mol2
EN300-7549830_i001_EN300-21300_i001_13_20_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m640_20.mol2
EN300-7549830_i001_EN300-100613_i001_13_17_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m695_17.mol2
EN300-7549830_i001_EN300-100613_i001_13_2_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m695_2.mol2
EN300-7549830_i001_EN300-128560_i001_13_12_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m755_12.mol2
EN300-7549830_i001_EN300-177026_i002_13_20_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m945_20.mol2
EN300-7549830_i001_EN300-104126_i001_13_12_27	gold_soln_aminophenols_m145_13.mol2	gold_soln_benzaldehydes_m985_12.mol2
EN300-7549830_i001_EN300-92356_i001_3_6_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m205_6.mol2
EN300-7549830_i001_EN300-00978_i001_3_11_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m27_11.mol2
EN300-7549830_i001_EN300-00978_i001_3_15_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m27_15.mol2
EN300-7549830_i001_EN300-00978_i001_3_5_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m27_5.mol2
EN300-7549830_i001_EN300-40334_i001_3_10_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m293_10.mol2
EN300-7549830_i001_EN300-40334_i001_3_17_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m293_17.mol2
EN300-7549830_i001_EN300-40334_i001_3_18_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m293_18.mol2
EN300-7549830_i001_EN300-45541_i001_3_3_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m307_3.mol2
EN300-7549830_i001_EN300-45541_i001_3_8_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m307_8.mol2
EN300-7549830_i001_EN300-76468_i001_3_5_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m415_5.mol2
EN300-7549830_i001_EN300-76468_i001_3_6_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m415_6.mol2
EN300-7549830_i001_EN300-76468_i001_3_9_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m415_9.mol2
EN300-7549830_i001_EN300-110529_i001_3_11_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m513_11.mol2
EN300-7549830_i001_EN300-75805_i001_3_10_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m575_10.mol2
EN300-7549830_i001_EN300-83792_i001_3_19_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m665_19.mol2
EN300-7549830_i001_EN300-83792_i001_3_5_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m665_5.mol2
EN300-7549830_i001_EN300-83792_i001_3_7_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m665_7.mol2
EN300-7549830_i001_EN300-100613_i001_3_10_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m695_10.mol2
EN300-7549830_i001_EN300-100613_i001_3_15_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m695_15.mol2
EN300-7549830_i001_EN300-100613_i001_3_6_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m695_6.mol2
EN300-7549830_i001_EN300-126376_i001_3_16_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m705_16.mol2
EN300-7549830_i001_EN300-135785_i001_3_8_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m825_8.mol2
EN300-7549830_i001_EN300-104126_i001_3_13_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m985_13.mol2
EN300-7549830_i001_EN300-104126_i001_3_3_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m985_3.mol2
EN300-7549830_i001_EN300-195674_i001_3_17_27	gold_soln_aminophenols_m145_3.mol2	gold_soln_benzaldehydes_m988_17.mol2
EN300-7549830_i001_EN300-76468_i001_7_6_27	gold_soln_aminophenols_m145_7.mol2	gold_soln_benzaldehydes_m415_6.mol2
EN300-7549830_i001_EN300-76468_i001_7_9_27	gold_soln_aminophenols_m145_7.mol2	gold_soln_benzaldehydes_m415_9.mol2
EN300-7549830_i001_EN300-83792_i001_7_7_27	gold_soln_aminophenols_m145_7.mol2	gold_soln_benzaldehydes_m665_7.mol2
EN300-126720_i001_EN300-18990_i001_11_11_27	gold_soln_aminophenols_m30_11.mol2	gold_soln_benzaldehydes_m30_11.mol2
EN300-126720_i001_EN300-18990_i001_11_3_27	gold_soln_aminophenols_m30_11.mol2	gold_soln_benzaldehydes_m30_3.mol2
EN300-154847_i001_EN300-18990_i001_11_5_27	gold_soln_aminophenols_m50_11.mol2	gold_soln_benzaldehydes_m30_5.mol2
EN300-50872_i001_EN300-18990_i001_10_11_27	gold_soln_aminophenols_m55_10.mol2	gold_soln_benzaldehydes_m30_11.mol2
EN300-50872_i001_EN300-76468_i001_14_9_27	gold_soln_aminophenols_m55_14.mol2	gold_soln_benzaldehydes_m415_9.mol2
EN300-97589_i001_EN300-18990_i001_20_3_27	gold_soln_aminophenols_m63_20.mol2	gold_soln_benzaldehydes_m30_3.mol2
EN300-97589_i001_EN300-18990_i001_7_11_27	gold_soln_aminophenols_m63_7.mol2	gold_soln_benzaldehydes_m30_11.mol2
EN300-97589_i001_EN300-18990_i001_7_3_27	gold_soln_aminophenols_m63_7.mol2	gold_soln_benzaldehydes_m30_3.mol2
